Stories,Bedrooms,Bathrooms,Housing_Type,Site_Zip,Housing_Age
2,3,2, Single Family,28031,20
1,4,2, Single Family,28031,18
2,3,2, Single Family,28031,19
2,5,3, Single Family,28031,18
2,4,2, Single Family,28031,18
2,4,2, Single Family,28031,20
1,3,3, Single Family,28205,67
2,3,2, Single Family,28205,3
2,4,3, Single Family,28205,3
1,3,2, Single Family,28205,81
2,4,2, Single Family,28205,3
1,3,2, Single Family,28205,91
1,3,2, Single Family,28205,28
1,2,2, Townhouse,28105,14
2,3,3, Townhouse,28270,23
1,4,3, Single Family,28078,31
2,3,2, Single Family,28078,32
2,2,2, Townhouse,28213,36
2,3,1, Townhouse,28213,36
1,3,2, Single Family,28213,24
2,3,2, Single Family,28213,24
2,3,2, Single Family,28213,24
1,3,2, Condominium,28269,16
1,3,2, Single Family,28269,16
2,3,2, Townhouse,28262,17
2,2,1, Townhouse,28262,19
2,2,2, Townhouse,28262,19
2,2,2, Townhouse,28262,19
2,3,2, Townhouse,28262,20
2,3,2, Townhouse,28262,20
2,2,2, Townhouse,28262,18
2,3,2, Townhouse,28269,16
2,2,1, Townhouse,28269,16
2,3,2, Single Family,28206,14
1,2,2, Townhouse,28105,15
1,2,2, Townhouse,28105,14
1,2,2, Townhouse,28105,14
2,4,3, Single Family,28105,15
2,3,2, Single Family,28206,9
2,1,1, Condominium,28203,17
2,3,2, Single Family,28078,29
2,4,3, Single Family,28226,8
1,3,2, Condominium,28277,24
1,2,2, Condominium,28277,24
1,2,2, Condominium,28277,24
1,2,2, Condominium,28277,25
1,3,2, Condominium,28277,24
2,3,2, Single Family,28213,13
2,3,2, Single Family,28213,6
2,2,2, Single Family,28213,13
2,3,2, Single Family,28213,13
2,3,2, Single Family,28213,8
2,3,2, Townhouse,28213,7
2,3,2, Townhouse,28213,7
2,3,2, Townhouse,28269,20
2,2,2, Townhouse,28269,19
2,3,2, Townhouse,28269,20
2,3,2, Townhouse,28269,19
2,3,2, Townhouse,28269,19
2,2,2, Townhouse,28269,18
2,3,2, Townhouse,28269,18
2,2,2, Townhouse,28270,38
1,1,1, Condominium,28207,35
1,1,1, Condominium,28207,35
1,1,2, Condominium,28207,35
1,2,2, Condominium,28207,35
1,1,1, Condominium,28207,35
1,1,2, Condominium,28207,35
1,1,2, Condominium,28207,35
2,3,2, Single Family,28078,18
1,3,2, Single Family,28215,17
1,3,2, Single Family,28215,17
2,3,2, Single Family,28215,15
2,3,2, Single Family,28215,17
2,3,2, Single Family,28215,15
2,3,2, Single Family,28215,16
2,3,2, Single Family,28215,15
2,3,2, Single Family,28215,15
2,3,2, Single Family,28078,15
2,4,2, Single Family,28078,16
2,3,2, Single Family,28078,15
1,5,3, Single Family,28078,14
2,3,2, Single Family,28078,15
2,3,2, Single Family,28078,14
2,2,2, Townhouse,28078,15
2,2,2, Townhouse,28078,15
2,2,2, Townhouse,28078,15
2,5,3, Single Family,28270,19
1,2,2, Condominium,28203,17
1,1,1, Condominium,28203,17
2,1,1, Condominium,28203,17
1,1,1, Condominium,28203,17
1,3,2, Condominium,28031,23
1,3,1, Single Family,28205,83
1,3,2, Single Family,28269,27
1,3,2, Condominium,28031,30
1,3,2, Condominium,28031,30
1,3,2, Condominium,28031,30
1,3,2, Single Family,28214,10
1,3,2, Single Family,28214,13
2,4,2, Single Family,28214,12
2,4,3, Single Family,28214,13
2,3,2, Single Family,28214,5
2,3,2, Single Family,28214,6
2,4,3, Single Family,28214,14
2,2,2, Single Family,28214,12
2,3,2, Townhouse,28214,5
2,3,2, Townhouse,28214,5
1,4,3, Townhouse,28214,7
2,3,2, Townhouse,28214,13
1,3,2, Single Family,28202,120
1,3,1, Single Family,28213,53
1,3,1, Single Family,28213,54
1,3,1, Single Family,28213,55
1,3,1, Single Family,28213,53
1,3,2, Single Family,28214,67
1,3,1, Other,28262,36
2,3,2, Single Family,28205,10
1,3,2, Single Family,28216,76
1,3,1, Single Family,28105,53
1,3,2, Single Family,28227,56
1,3,2, Single Family,28105,55
1,3,2, Single Family,28214,59
1,4,2, Single Family,28211,95
1,4,2, Single Family,28208,7
1,3,2, Single Family,28031,95
2,3,2, Single Family,28226,37
1,3,2, Single Family,28227,37
2,4,2, Single Family,28216,22
2,3,2, Single Family,28216,24
2,4,2, Single Family,28216,22
2,3,2, Single Family,28216,19
2,5,3, Single Family,28216,20
2,3,2, Single Family,28214,9
2,3,2, Single Family,28214,10
2,2,1, Condominium,28211,48
2,2,1, Condominium,28211,48
2,3,4, Single Family,28273,28
1,3,2, Single Family,28212,18
2,3,2, Single Family,28212,14
2,3,2, Single Family,28212,14
2,3,2, Single Family,28212,16
1,3,2, Single Family,28212,18
2,3,2, Single Family,28212,19
2,3,2, Single Family,28212,17
1,3,2, Single Family,28212,18
1,3,2, Single Family,28212,15
2,3,2, Single Family,28212,14
1,3,2, Single Family,28269,51
2,4,2, Single Family,28226,42
2,3,2, Single Family,28226,43
1,3,2, Single Family,28226,44
1,3,2, Single Family,28226,44
2,3,2, Single Family,28216,17
1,3,2, Single Family,28226,45
2,4,2, Single Family,28226,42
1,4,2, Single Family,28226,41
1,3,2, Single Family,28216,16
1,3,2, Single Family,28216,16
1,2,2, Condominium,28262,18
1,2,2, Condominium,28262,19
1,2,2, Condominium,28262,18
1,3,2, Single Family,28226,37
2,3,3, Single Family,28036,8
2,2,2, Condominium,28208,14
2,2,2, Condominium,28208,14
2,5,3, Single Family,28205,3
2,4,4, Single Family,28205,3
1,3,1, Single Family,28205,70
1,3,1, Single Family,28208,58
1,3,1, Single Family,28208,56
1,5,2, Single Family,28208,58
1,2,2, Townhouse,28208,57
1,3,2, Single Family,28216,15
2,3,2, Single Family,28216,15
1,3,2, Single Family,28216,16
1,2,1, Single Family,28216,85
1,2,1, Single Family,28216,93
1,2,1, Single Family,28216,90
1,2,1, Single Family,28216,35
1,3,2, Single Family,28214,36
2,3,2, Single Family,28214,36
2,2,2, Townhouse,28212,39
2,2,2, Townhouse,28212,38
2,2,1, Townhouse,28212,35
1,3,2, Single Family,28262,43
2,3,2, Single Family,28278,14
2,3,2, Single Family,28278,14
2,4,2, Single Family,28278,11
2,3,2, Single Family,28278,13
2,4,2, Single Family,28278,10
1,3,2, Single Family,28278,15
2,3,2, Single Family,28278,12
2,3,2, Single Family,28278,14
2,3,2, Single Family,28278,15
2,5,3, Single Family,28278,11
2,3,2, Single Family,28278,14
2,5,3, Single Family,28278,11
1,3,2, Single Family,28227,33
1,3,2, Single Family,28211,42
2,4,2, Single Family,28211,45
2,3,2, Single Family,28211,38
2,4,3, Single Family,28277,5
2,4,4, Single Family,28277,5
2,5,3, Single Family,28031,17
2,4,3, Single Family,28031,16
2,5,3, Single Family,28031,16
1,3,2, Single Family,28031,15
2,4,3, Single Family,28031,18
2,6,3, Single Family,28105,11
2,4,2, Single Family,28105,16
2,5,3, Single Family,28105,18
2,5,3, Single Family,28105,17
2,5,3, Single Family,28105,19
2,4,2, Single Family,28105,17
2,4,2, Single Family,28216,26
2,4,2, Single Family,28216,29
2,3,2, Single Family,28216,26
2,4,2, Single Family,28216,26
2,4,2, Single Family,28216,30
2,4,2, Single Family,28216,27
1,3,2, Single Family,28216,29
2,3,2, Single Family,28216,28
2,4,2, Single Family,28216,26
2,4,2, Single Family,28216,28
1,3,2, Single Family,28216,25
2,3,2, Single Family,28216,29
2,3,2, Single Family,28216,30
1,3,2, Single Family,28216,27
2,3,2, Single Family,28216,28
2,3,2, Single Family,28216,30
2,3,2, Single Family,28216,29
2,3,2, Single Family,28216,25
2,3,2, Single Family,28216,30
2,3,2, Single Family,28277,20
1,4,3, Single Family,28210,25
2,5,2, Single Family,28269,28
1,3,2, Single Family,28277,37
1,4,2, Single Family,28277,36
2,5,2, Single Family,28277,35
2,3,2, Single Family,28277,37
1,3,2, Single Family,28031,32
2,3,2, Single Family,28031,33
2,3,2, Single Family,28031,31
1,3,2, Single Family,28031,27
1,3,2, Single Family,28031,32
1,3,2, Single Family,28031,34
2,3,2, Single Family,28031,32
2,3,3, Single Family,28262,34
2,3,2, Single Family,28262,35
1,5,4, Single Family,28211,15
1,3,2, Single Family,28211,69
2,4,4, Single Family,28211,7
1,3,2, Single Family,28211,69
1,4,3, Single Family,28211,68
1,5,3, Single Family,28208,95
2,4,1, Single Family,28208,82
2,3,3, Single Family,28208,101
2,3,3, Single Family,28208,101
1,3,2, Single Family,28208,84
1,4,2, Single Family,28226,40
2,4,2, Single Family,28226,36
2,4,2, Single Family,28226,36
1,4,2, Single Family,28226,37
1,4,2, Single Family,28226,38
1,3,1, Single Family,28208,75
1,2,2, Single Family,28208,73
1,3,1, Single Family,28208,75
1,2,2, Condominium,28202,36
1,3,1, Single Family,28208,51
2,3,2, Single Family,28208,88
1,2,1, Single Family,28216,67
2,3,2, Single Family,28216,41
1,3,2, Single Family,28208,45
1,2,1, Single Family,28208,60
1,3,1, Single Family,28208,57
1,2,1, Single Family,28208,59
1,3,1, Single Family,28208,57
1,3,1, Single Family,28208,59
1,3,1, Single Family,28208,56
1,3,1, Single Family,28208,61
1,3,1, Single Family,28208,55
1,3,1, Single Family,28208,59
1,3,1, Single Family,28208,55
1,3,1, Single Family,28208,61
1,2,1, Single Family,28208,57
2,4,4, Single Family,28278,6
1,3,2, Single Family,28208,65
1,3,1, Single Family,28208,64
1,3,1, Single Family,28208,65
1,3,1, Single Family,28208,64
1,3,1, Single Family,28208,64
1,2,1, Single Family,28208,64
1,2,1, Single Family,28208,58
1,3,2, Single Family,28214,19
1,3,2, Single Family,28078,60
1,3,2, Single Family,28078,49
2,4,3, Single Family,28207,5
1,2,1, Single Family,28208,64
1,2,1, Single Family,28208,64
1,3,2, Single Family,28214,54
1,4,3, Single Family,28214,61
1,3,2, Single Family,28214,55
2,3,2, Single Family,28031,15
2,3,2, Single Family,28031,15
1,3,2, Single Family,28031,8
2,3,2, Single Family,28031,16
1,3,2, Single Family,28031,15
2,3,2, Single Family,28031,14
2,4,3, Single Family,28031,10
2,4,3, Single Family,28031,18
2,4,2, Single Family,28031,13
1,3,2, Single Family,28031,15
2,5,3, Single Family,28036,21
2,3,2, Single Family,28277,17
2,4,3, Single Family,28277,17
2,5,4, Single Family,28277,17
2,3,2, Single Family,28216,3
2,4,2, Single Family,28216,3
2,4,2, Single Family,28216,3
2,4,2, Single Family,28216,3
2,4,2, Single Family,28216,3
1,2,2, Condominium,28210,25
1,3,2, Single Family,28214,18
1,3,1, Single Family,28214,53
1,3,1, Single Family,28214,52
1,2,1, Single Family,28214,52
1,2,1, Single Family,28214,52
1,3,1, Single Family,28214,52
2,3,2, Other,28214,15
1,3,2, Single Family,28203,93
1,2,1, Single Family,28203,81
1,3,2, Single Family,28203,93
1,3,2, Single Family,28203,93
2,4,2, Single Family,28277,30
2,4,2, Single Family,28277,35
1,3,2, Single Family,28262,36
2,3,2, Single Family,28262,35
1,4,2, Single Family,28262,35
1,2,1, Other,28269,72
2,3,2, Single Family,28262,35
1,3,2, Single Family,28262,36
1,3,2, Single Family,28262,35
2,3,2, Single Family,28262,37
2,4,2, Single Family,28262,35
1,3,2, Single Family,28262,36
2,3,2, Single Family,28262,35
1,3,1, Single Family,28214,56
2,4,3, Single Family,28213,42
1,3,2, Single Family,28213,52
2,3,2, Single Family,28269,23
2,4,2, Single Family,28269,23
2,4,2, Single Family,28269,23
2,3,2, Single Family,28269,23
2,3,2, Single Family,28269,22
2,3,2, Single Family,28269,21
2,3,2, Single Family,28269,22
1,3,2, Single Family,28269,22
2,3,2, Single Family,28269,23
2,3,2, Single Family,28269,23
1,3,2, Single Family,28215,52
1,4,2, Single Family,28277,35
2,4,2, Single Family,28277,35
2,3,2, Single Family,28277,35
2,3,2, Single Family,28277,34
2,3,3, Townhouse,28207,37
1,3,2, Single Family,28214,29
1,4,3, Single Family,28214,57
1,3,2, Other,28078,48
2,4,2, Single Family,28273,23
2,4,2, Single Family,28273,24
1,3,1, Single Family,28227,40
1,3,2, Single Family,28227,41
1,3,2, Single Family,28227,4
2,4,3, Single Family,28105,19
2,3,2, Single Family,28273,20
1,3,2, Single Family,28273,20
2,3,2, Single Family,28105,28
2,4,2, Single Family,28277,40
2,2,1, Condominium,28205,56
2,2,1, Condominium,28205,58
2,2,1, Condominium,28205,58
2,2,1, Condominium,28205,58
2,2,2, Condominium,28204,21
1,2,1, Single Family,28216,73
1,3,2, Single Family,28215,35
2,5,7, Single Family,28209,3
2,5,4, Single Family,28209,15
2,3,2, Single Family,28031,28
2,3,2, Single Family,28031,27
2,3,2, Single Family,28078,21
1,3,2, Single Family,28078,28
1,3,2, Single Family,28078,22
1,3,2, Single Family,28078,22
1,3,2, Condominium,28210,22
2,4,2, Single Family,28270,22
2,3,2, Single Family,28270,23
2,4,2, Single Family,28270,22
2,4,2, Single Family,28270,23
2,4,2, Single Family,28270,22
2,4,2, Single Family,28270,21
2,4,2, Single Family,28270,22
2,3,2, Single Family,28270,22
2,4,2, Single Family,28270,21
2,3,2, Townhouse,28270,22
2,3,2, Single Family,28270,22
2,4,2, Single Family,28270,22
1,2,2, Single Family,28105,16
1,3,2, Single Family,28215,32
1,2,1, Single Family,28203,90
1,2,1, Single Family,28203,90
1,2,1, Single Family,28203,76
1,2,1, Single Family,28203,76
1,3,2, Single Family,28203,76
2,2,1, Condominium,28203,66
1,2,1, Single Family,28203,90
1,3,1, Single Family,28203,83
1,3,2, Single Family,28203,88
1,2,1, Single Family,28203,66
1,3,1, Single Family,28203,92
1,3,1, Single Family,28203,90
2,4,3, Single Family,28203,5
1,2,1, Single Family,28203,66
1,3,2, Single Family,28203,75
1,3,1, Single Family,28203,88
2,2,2, Condominium,28203,16
2,3,2, Condominium,28203,16
2,2,1, Condominium,28203,16
2,3,2, Condominium,28203,16
1,4,2, Single Family,28277,27
2,3,2, Single Family,28214,20
2,4,2, Single Family,28214,20
2,3,2, Single Family,28214,20
1,4,1, Single Family,28227,59
2,3,2, Single Family,28278,26
1,3,2, Single Family,28278,24
2,3,2, Single Family,28278,24
2,3,2, Single Family,28270,34
1,3,2, Single Family,28227,27
2,3,2, Single Family,28227,25
2,4,2, Single Family,28227,26
2,4,2, Single Family,28227,27
1,2,2, Condominium,28204,18
1,2,2, Condominium,28204,18
2,3,2, Single Family,28213,27
2,4,2, Single Family,28105,43
1,2,1, Single Family,28216,57
2,3,2, Single Family,28105,42
2,4,2, Single Family,28105,45
1,2,1, Single Family,28273,50
1,2,1, Single Family,28273,50
1,3,2, Single Family,28273,50
1,3,2, Single Family,28273,51
1,3,1, Single Family,28273,50
1,3,2, Single Family,28273,51
1,2,1, Single Family,28273,50
1,3,2, Single Family,28273,50
1,3,2, Single Family,28214,19
1,3,2, Single Family,28214,20
2,2,2, Condominium,28215,32
2,2,2, Condominium,28215,32
2,2,2, Condominium,28215,32
1,2,2, Condominium,28277,21
1,2,2, Condominium,28277,20
1,2,2, Condominium,28277,20
1,2,2, Condominium,28277,22
1,2,2, Condominium,28277,21
1,3,2, Single Family,28205,63
1,3,2, Single Family,28205,61
1,3,1, Single Family,28205,52
1,3,1, Single Family,28205,63
1,3,1, Single Family,28205,63
1,3,1, Single Family,28205,57
1,3,1, Single Family,28205,61
1,3,1, Single Family,28205,52
1,4,2, Single Family,28205,63
1,3,1, Single Family,28205,55
2,4,3, Single Family,28226,25
2,5,3, Single Family,28226,25
2,3,2, Single Family,28278,24
1,3,2, Single Family,28278,28
1,2,2, Condominium,28031,31
1,2,2, Condominium,28031,33
1,2,2, Condominium,28031,33
1,2,2, Condominium,28031,31
1,2,2, Condominium,28031,31
1,2,2, Condominium,28031,31
1,2,2, Condominium,28031,34
1,2,2, Condominium,28031,32
1,3,2, Single Family,28208,18
1,3,2, Single Family,28208,18
1,3,2, Single Family,28208,19
1,3,2, Single Family,28208,19
1,3,2, Single Family,28208,19
1,3,2, Single Family,28208,17
2,3,2, Single Family,28273,32
2,3,2, Single Family,28273,32
1,3,1, Single Family,28205,70
2,6,5, Single Family,28269,18
2,4,2, Single Family,28105,31
2,4,3, Single Family,28105,33
2,4,2, Single Family,28105,31
1,3,2, Single Family,28278,67
2,3,2, Single Family,28278,22
2,4,3, Single Family,28278,18
2,3,2, Single Family,28278,22
2,3,2, Single Family,28278,17
1,3,2, Single Family,28278,21
2,3,2, Single Family,28278,16
2,3,2, Single Family,28278,17
2,3,2, Single Family,28278,17
1,3,2, Single Family,28278,21
2,3,2, Single Family,28278,24
1,3,2, Single Family,28278,23
1,3,2, Single Family,28278,22
2,4,2, Single Family,28262,31
2,3,2, Single Family,28262,16
2,4,2, Single Family,28262,16
2,3,2, Single Family,28262,15
2,4,2, Single Family,28262,11
2,4,2, Single Family,28262,10
2,4,2, Single Family,28262,7
1,3,1, Single Family,28227,62
2,6,5, Single Family,28212,35
1,3,1, Single Family,28205,71
1,4,4, Single Family,28205,70
1,3,2, Single Family,28226,38
2,4,2, Single Family,28226,38
1,2,2, Single Family,28203,73
1,3,2, Single Family,28203,81
1,2,2, Condominium,28031,34
1,2,2, Condominium,28031,35
1,2,2, Condominium,28031,34
1,3,2, Single Family,28105,38
1,4,2, Single Family,28105,48
1,3,1, Single Family,28105,40
2,4,2, Single Family,28277,24
1,4,2, Single Family,28277,29
1,3,3, Single Family,28226,46
2,5,4, Single Family,28226,49
2,4,3, Single Family,28226,47
1,4,3, Single Family,28226,47
2,4,2, Single Family,28269,28
2,3,2, Single Family,28227,5
2,4,2, Single Family,28227,10
2,3,2, Single Family,28227,10
2,3,2, Single Family,28227,7
2,4,2, Single Family,28227,6
1,2,2, Single Family,28227,13
2,4,3, Single Family,28227,12
2,3,2, Single Family,28227,13
1,3,2, Single Family,28227,13
2,3,2, Single Family,28227,13
2,3,2, Single Family,28227,8
2,3,2, Single Family,28227,7
2,3,2, Single Family,28227,13
2,3,3, Single Family,28227,12
2,3,2, Townhouse,28269,28
3,3,2, Townhouse,28269,27
2,3,2, Townhouse,28269,29
1,3,2, Single Family,28214,32
1,3,2, Single Family,28214,32
1,3,2, Single Family,28215,25
1,3,2, Single Family,28215,26
2,3,2, Single Family,28215,24
1,3,2, Single Family,28215,23
2,3,2, Single Family,28215,22
2,3,2, Single Family,28215,24
1,3,2, Single Family,28215,21
1,3,2, Single Family,28215,21
2,3,2, Single Family,28215,24
1,3,1, Single Family,28214,67
2,3,2, Single Family,28216,19
2,3,2, Single Family,28216,21
2,4,2, Single Family,28216,20
2,3,2, Single Family,28216,19
1,3,1, Single Family,28209,64
1,3,2, Single Family,28214,51
1,3,2, Single Family,28214,20
1,3,2, Single Family,28208,19
2,3,2, Single Family,28277,22
2,4,2, Single Family,28277,23
2,3,2, Single Family,28214,25
2,4,2, Single Family,28214,22
2,3,2, Single Family,28214,24
1,3,2, Single Family,28214,26
2,3,2, Single Family,28214,24
2,4,2, Single Family,28214,21
2,4,2, Single Family,28214,22
1,3,2, Single Family,28036,25
1,3,2, Single Family,28078,59
1,3,1, Single Family,28214,66
1,4,3, Single Family,28134,28
2,4,2, Single Family,28134,26
2,4,2, Single Family,28134,32
2,4,2, Single Family,28134,34
2,4,2, Single Family,28134,32
2,4,2, Single Family,28134,27
2,3,2, Single Family,28134,32
1,3,2, Single Family,28134,27
2,3,2, Single Family,28269,20
1,3,1, Single Family,28269,66
2,3,2, Single Family,28269,20
2,3,2, Single Family,28269,20
1,3,2, Single Family,28269,20
1,3,2, Single Family,28269,20
1,4,3, Single Family,28277,7
2,3,3, Single Family,28278,32
1,3,2, Condominium,28209,23
1,2,2, Condominium,28209,23
1,2,2, Condominium,28209,23
1,3,2, Condominium,28209,23
2,3,2, Townhouse,28210,29
2,3,2, Townhouse,28210,29
2,3,2, Townhouse,28210,27
3,3,3, Townhouse,28273,3
2,4,4, Single Family,28031,14
2,4,4, Single Family,28031,14
2,5,4, Single Family,28031,7
1,5,4, Single Family,28211,81
1,4,2, Single Family,28211,58
1,2,1, Single Family,28208,96
2,4,3, Single Family,28206,3
2,3,2, Single Family,28105,16
2,4,3, Single Family,28209,21
2,4,2, Single Family,28277,32
2,4,2, Single Family,28269,14
2,4,2, Single Family,28269,14
2,4,2, Single Family,28269,14
2,4,2, Single Family,28269,15
2,4,2, Single Family,28213,23
2,4,2, Single Family,28213,22
